Epoch,BZ_GSM,Vx,proton_density
2023-05-05 00:00:00,-2.7,,
2023-05-05 00:01:00,-2.71,,
2023-05-05 00:02:00,-2.86,,
2023-05-05 00:03:00,-2.8,,
2023-05-05 00:04:00,-2.82,,
2023-05-05 00:05:00,-2.89,,
2023-05-05 00:06:00,-2.89,,
2023-05-05 00:07:00,-2.9,,
2023-05-05 00:08:00,-3.03,,
2023-05-05 00:09:00,-3.04,,
2023-05-05 00:10:00,-3.02,,
2023-05-05 00:11:00,-2.98,-389.7,6.63
2023-05-05 00:12:00,-2.93,-389.7,6.63
2023-05-05 00:13:00,-3.0,-387.7,6.75
2023-05-05 00:14:00,-3.04,-387.7,6.75
2023-05-05 00:15:00,-3.01,-387.7,6.75
2023-05-05 00:16:00,-2.97,,
2023-05-05 00:17:00,-3.03,,
2023-05-05 00:18:00,-3.04,,
2023-05-05 00:19:00,-3.04,,
2023-05-05 00:20:00,-2.93,,
2023-05-05 00:21:00,-2.92,,
2023-05-05 00:22:00,-3.05,,
2023-05-05 00:23:00,-2.96,-387.5,6.71
2023-05-05 00:24:00,-2.83,-387.5,6.71
2023-05-05 00:25:00,-2.88,,
2023-05-05 00:26:00,-2.99,,
2023-05-05 00:27:00,-3.01,-387.3,6.55
2023-05-05 00:28:00,-2.95,-387.3,6.55
2023-05-05 00:29:00,-3.08,-387.3,6.55
2023-05-05 00:30:00,-3.07,,
2023-05-05 00:31:00,,-388.6,6.3
2023-05-05 00:32:00,-3.05,-388.6,6.3
2023-05-05 00:33:00,-3.07,-388.6,6.3
2023-05-05 00:34:00,,,
2023-05-05 00:35:00,-3.18,-399.0,5.67
2023-05-05 00:36:00,-3.13,-398.0,5.79
2023-05-05 00:37:00,-2.46,-386.9,7.1
2023-05-05 00:38:00,-2.25,-386.3,7.17
2023-05-05 00:39:00,-2.63,-388.5,6.47
2023-05-05 00:40:00,-2.54,-388.5,6.47
2023-05-05 00:41:00,-2.43,-388.2,6.48
2023-05-05 00:42:00,-2.04,-388.2,6.48
2023-05-05 00:43:00,-2.53,-388.1,6.16
2023-05-05 00:44:00,-2.22,-388.1,6.16
2023-05-05 00:45:00,-2.41,-388.1,6.16
2023-05-05 00:46:00,-2.69,,
2023-05-05 00:47:00,-1.61,-391.7,8.05
2023-05-05 00:48:00,-2.45,-391.7,8.05
2023-05-05 00:49:00,-2.14,-391.9,8.05
2023-05-05 00:50:00,-2.01,-391.1,8.1
2023-05-05 00:51:00,-2.05,-388.9,8.24
2023-05-05 00:52:00,-2.33,-388.8,8.34
2023-05-05 00:53:00,-1.63,-388.8,8.34
2023-05-05 00:54:00,-1.83,-388.8,8.34
2023-05-05 00:55:00,-2.36,-391.3,7.91
2023-05-05 00:56:00,-1.46,-391.3,7.91
2023-05-05 00:57:00,-1.51,-387.6,8.35
2023-05-05 00:58:00,-1.99,-387.9,8.4
2023-05-05 00:59:00,-1.76,-388.0,8.41
2023-05-05 01:00:00,-1.84,-389.4,8.09
2023-05-05 01:01:00,-2.16,-389.4,8.09
2023-05-05 01:02:00,-1.92,-389.4,8.09
2023-05-05 01:03:00,-1.96,-389.6,8.13
2023-05-05 01:04:00,-2.08,-389.6,8.13
2023-05-05 01:05:00,-1.82,,
2023-05-05 01:06:00,-1.83,-390.2,8.25
2023-05-05 01:07:00,-1.88,-390.2,8.25
2023-05-05 01:08:00,-1.88,-389.7,8.19
2023-05-05 01:09:00,-2.02,-389.6,8.18
2023-05-05 01:10:00,-1.95,,
2023-05-05 01:11:00,-1.89,,
2023-05-05 01:12:00,-1.92,-388.8,8.05
2023-05-05 01:13:00,-2.0,-388.8,8.05
2023-05-05 01:14:00,-1.96,-388.3,8.02
2023-05-05 01:15:00,-2.04,-388.2,8.0
2023-05-05 01:16:00,-2.02,-387.4,7.82
2023-05-05 01:17:00,-1.96,-387.4,7.52
2023-05-05 01:18:00,-2.23,-387.5,7.36
2023-05-05 01:19:00,-1.77,,
2023-05-05 01:20:00,-1.67,,
2023-05-05 01:21:00,-1.86,-386.7,8.04
2023-05-05 01:22:00,-1.69,-365.5,7.65
2023-05-05 01:23:00,-2.03,-372.4,7.71
2023-05-05 01:24:00,-2.13,-386.8,7.93
2023-05-05 01:25:00,,,
2023-05-05 01:26:00,-2.25,,
2023-05-05 01:27:00,-2.25,,
2023-05-05 01:28:00,,,
2023-05-05 01:29:00,,,
2023-05-05 01:30:00,,,
2023-05-05 01:31:00,-2.28,,
2023-05-05 01:32:00,,,
2023-05-05 01:33:00,,,
2023-05-05 01:34:00,,,
2023-05-05 01:35:00,,,
2023-05-05 01:36:00,-2.19,,
2023-05-05 01:37:00,,,
2023-05-05 01:38:00,,,
2023-05-05 01:39:00,,,
2023-05-05 01:40:00,,,
2023-05-05 01:41:00,-2.25,,
2023-05-05 01:42:00,-2.4,,
2023-05-05 01:43:00,-2.36,,
2023-05-05 01:44:00,-2.15,,
2023-05-05 01:45:00,-2.35,,
2023-05-05 01:46:00,-2.33,,
2023-05-05 01:47:00,-2.27,-383.2,7.41
2023-05-05 01:48:00,-2.21,-383.2,7.41
2023-05-05 01:49:00,-2.4,-383.2,7.41
2023-05-05 01:50:00,-2.33,-384.8,7.23
2023-05-05 01:51:00,-2.31,-384.8,7.23
2023-05-05 01:52:00,-2.31,-386.5,7.4
2023-05-05 01:53:00,-2.09,-384.0,7.43
2023-05-05 01:54:00,-1.81,-385.0,7.36
2023-05-05 01:55:00,-2.03,-382.9,7.25
2023-05-05 01:56:00,-2.26,-383.4,6.32
2023-05-05 01:57:00,-2.24,-382.8,6.14
2023-05-05 01:58:00,-2.19,,
2023-05-05 01:59:00,-1.91,,
2023-05-05 02:00:00,-2.2,,
2023-05-05 02:01:00,-2.2,,
2023-05-05 02:02:00,-2.36,-382.1,5.5
2023-05-05 02:03:00,-2.49,-382.0,5.53
2023-05-05 02:04:00,-2.53,-381.7,5.61
2023-05-05 02:05:00,-2.56,-381.5,5.68
2023-05-05 02:06:00,-2.41,-380.9,5.4
2023-05-05 02:07:00,-2.59,-382.4,6.0
2023-05-05 02:08:00,-2.69,-384.5,6.14
2023-05-05 02:09:00,-2.65,-383.6,5.86
2023-05-05 02:10:00,-2.35,-383.1,5.87
2023-05-05 02:11:00,-2.06,,
2023-05-05 02:12:00,-2.03,,
2023-05-05 02:13:00,-2.28,,
2023-05-05 02:14:00,-2.18,,
2023-05-05 02:15:00,-2.08,,
2023-05-05 02:16:00,-2.11,,
2023-05-05 02:17:00,-2.23,,
2023-05-05 02:18:00,-2.16,,
2023-05-05 02:19:00,-2.17,,
2023-05-05 02:20:00,-2.13,,
2023-05-05 02:21:00,-2.03,,
2023-05-05 02:22:00,-2.34,,
2023-05-05 02:23:00,-2.51,,
2023-05-05 02:24:00,-2.47,,
2023-05-05 02:25:00,-2.52,,
2023-05-05 02:26:00,-2.45,,
2023-05-05 02:27:00,-2.5,,
2023-05-05 02:28:00,-2.38,,
2023-05-05 02:29:00,-2.36,,
2023-05-05 02:30:00,-2.49,,
2023-05-05 02:31:00,-2.44,,
2023-05-05 02:32:00,-2.24,,
2023-05-05 02:33:00,-2.49,,
2023-05-05 02:34:00,-2.44,,
2023-05-05 02:35:00,-2.48,,
2023-05-05 02:36:00,-2.5,-384.0,5.57
2023-05-05 02:37:00,-2.45,-383.7,5.64
2023-05-05 02:38:00,-2.43,-383.5,5.68
2023-05-05 02:39:00,-2.32,,
2023-05-05 02:40:00,-2.43,-390.7,5.24
2023-05-05 02:41:00,-2.51,-390.7,5.24
2023-05-05 02:42:00,-1.99,,
2023-05-05 02:43:00,-2.15,,
2023-05-05 02:44:00,-1.82,-383.6,5.73
2023-05-05 02:45:00,-1.84,-383.6,5.73
2023-05-05 02:46:00,-1.29,,
2023-05-05 02:47:00,-1.53,-354.4,2.44
2023-05-05 02:48:00,-1.9,-356.1,2.67
2023-05-05 02:49:00,-1.6,-356.9,2.7
2023-05-05 02:50:00,-1.57,-355.2,2.52
2023-05-05 02:51:00,-1.66,-353.8,2.54
2023-05-05 02:52:00,-1.68,-354.9,2.77
2023-05-05 02:53:00,-1.82,-353.1,2.51
2023-05-05 02:54:00,-1.62,-352.4,2.42
2023-05-05 02:55:00,-1.7,-352.4,2.42
2023-05-05 02:56:00,-1.95,-384.8,5.87
2023-05-05 02:57:00,-1.82,-384.8,5.87
2023-05-05 02:58:00,-2.05,,
2023-05-05 02:59:00,-2.2,,
2023-05-05 03:00:00,-1.92,,
2023-05-05 03:01:00,-1.93,,
2023-05-05 03:02:00,-2.1,-351.9,2.69
2023-05-05 03:03:00,-2.17,-351.9,2.69
2023-05-05 03:04:00,-1.99,-352.4,2.79
2023-05-05 03:05:00,-1.87,-352.2,2.75
2023-05-05 03:06:00,-1.76,-351.7,2.65
2023-05-05 03:07:00,-1.68,-351.8,2.74
2023-05-05 03:08:00,-1.76,-351.8,2.74
2023-05-05 03:09:00,-1.66,,
2023-05-05 03:10:00,-1.61,,
2023-05-05 03:11:00,-1.74,,
2023-05-05 03:12:00,-1.54,,
2023-05-05 03:13:00,-1.53,,
2023-05-05 03:14:00,-1.42,,
2023-05-05 03:15:00,-1.74,-354.7,2.37
2023-05-05 03:16:00,-1.78,-354.7,2.37
2023-05-05 03:17:00,-1.76,-354.7,2.37
2023-05-05 03:18:00,-1.78,,
2023-05-05 03:19:00,-1.77,,
2023-05-05 03:20:00,-1.68,,
2023-05-05 03:21:00,-1.66,,
2023-05-05 03:22:00,-1.72,,
2023-05-05 03:23:00,-1.78,,
2023-05-05 03:24:00,-1.7,,
2023-05-05 03:25:00,-1.61,-355.3,2.9
2023-05-05 03:26:00,-1.59,-355.3,2.9
2023-05-05 03:27:00,-1.72,-355.1,2.92
2023-05-05 03:28:00,-1.5,-355.1,2.93
2023-05-05 03:29:00,-1.58,-355.1,2.93
2023-05-05 03:30:00,-1.51,-354.5,2.95
2023-05-05 03:31:00,-1.38,-354.5,2.95
2023-05-05 03:32:00,-1.27,-354.5,2.95
2023-05-05 03:33:00,-1.25,,
2023-05-05 03:34:00,-1.32,,
2023-05-05 03:35:00,-1.21,-351.3,2.89
2023-05-05 03:36:00,-1.38,-351.3,2.88
2023-05-05 03:37:00,-1.16,-349.8,2.3
2023-05-05 03:38:00,-1.28,-351.4,2.16
2023-05-05 03:39:00,-1.22,-351.7,2.15
2023-05-05 03:40:00,-1.11,-350.6,2.85
2023-05-05 03:41:00,-1.0,-350.6,2.85
2023-05-05 03:42:00,-0.98,,
2023-05-05 03:43:00,-0.91,,
2023-05-05 03:44:00,-0.84,-350.1,2.79
2023-05-05 03:45:00,-0.93,-350.1,2.79
2023-05-05 03:46:00,-1.04,,
2023-05-05 03:47:00,-1.17,,
2023-05-05 03:48:00,-0.79,,
2023-05-05 03:49:00,-0.76,,
2023-05-05 03:50:00,-1.0,,
2023-05-05 03:51:00,-0.91,-353.7,2.9
2023-05-05 03:52:00,-0.85,-353.7,2.9
2023-05-05 03:53:00,-0.87,,
2023-05-05 03:54:00,-0.9,,
2023-05-05 03:55:00,-0.89,,
2023-05-05 03:56:00,-0.94,,
2023-05-05 03:57:00,-0.96,,
2023-05-05 03:58:00,-0.93,,
2023-05-05 03:59:00,-0.86,-352.7,2.79
2023-05-05 04:00:00,-0.82,-352.7,2.79
2023-05-05 04:01:00,-0.86,,
2023-05-05 04:02:00,-0.81,,
2023-05-05 04:03:00,-0.79,,
2023-05-05 04:04:00,-0.75,,
2023-05-05 04:05:00,-0.89,,
2023-05-05 04:06:00,-0.72,,
2023-05-05 04:07:00,-0.6,-348.3,2.27
2023-05-05 04:08:00,-1.08,-348.3,2.27
2023-05-05 04:09:00,-1.15,-348.3,2.27
2023-05-05 04:10:00,-1.07,-350.5,2.87
2023-05-05 04:11:00,-1.07,-350.5,2.87
2023-05-05 04:12:00,-1.09,,
2023-05-05 04:13:00,-1.17,,
2023-05-05 04:14:00,-1.15,,
2023-05-05 04:15:00,-1.04,-349.8,2.42
2023-05-05 04:16:00,-0.56,-349.8,2.42
2023-05-05 04:17:00,-0.63,-349.8,2.42
2023-05-05 04:18:00,-0.61,,
2023-05-05 04:19:00,-0.71,,
2023-05-05 04:20:00,-0.73,,
2023-05-05 04:21:00,-0.78,,
2023-05-05 04:22:00,-0.87,,
2023-05-05 04:23:00,-0.88,,
2023-05-05 04:24:00,-0.95,-346.0,2.46
2023-05-05 04:25:00,-1.0,-346.0,2.46
2023-05-05 04:26:00,-0.99,-346.8,2.58
2023-05-05 04:27:00,-1.07,-346.8,2.58
2023-05-05 04:28:00,-1.11,-346.8,2.58
2023-05-05 04:29:00,-1.14,-347.0,2.44
2023-05-05 04:30:00,-1.17,-347.0,2.44
2023-05-05 04:31:00,-1.15,-347.0,2.44
2023-05-05 04:32:00,-1.12,-346.0,2.24
2023-05-05 04:33:00,-1.09,-346.0,2.24
2023-05-05 04:34:00,-1.11,-346.0,2.24
2023-05-05 04:35:00,-1.04,-346.3,2.55
2023-05-05 04:36:00,-0.98,-346.3,2.55
2023-05-05 04:37:00,-0.95,,
2023-05-05 04:38:00,-0.99,-346.2,2.56
2023-05-05 04:39:00,-1.32,-347.5,2.56
2023-05-05 04:40:00,-1.38,-351.8,2.54
2023-05-05 04:41:00,-1.45,-351.7,2.52
2023-05-05 04:42:00,-1.42,,
2023-05-05 04:43:00,-1.33,-348.2,2.36
2023-05-05 04:44:00,-1.54,-349.0,2.35
2023-05-05 04:45:00,-1.99,-351.7,2.3
2023-05-05 04:46:00,-1.76,-350.1,2.17
2023-05-05 04:47:00,-1.64,-349.7,2.09
2023-05-05 04:48:00,-1.73,-350.3,2.15
2023-05-05 04:49:00,-1.71,-347.0,2.32
2023-05-05 04:50:00,-1.79,-345.6,2.38
2023-05-05 04:51:00,-1.77,-348.0,2.18
2023-05-05 04:52:00,-1.69,-348.0,2.18
2023-05-05 04:53:00,-1.7,-348.0,2.18
2023-05-05 04:54:00,-1.73,,
2023-05-05 04:55:00,-1.83,-349.2,2.25
2023-05-05 04:56:00,-1.99,-349.7,2.2
2023-05-05 04:57:00,-2.2,-351.2,2.25
2023-05-05 04:58:00,-2.4,-352.1,2.35
2023-05-05 04:59:00,-1.91,-352.1,2.3
2023-05-05 05:00:00,-1.96,-351.4,2.29
2023-05-05 05:01:00,-2.14,-350.2,2.24
2023-05-05 05:02:00,-2.47,-355.3,2.16
2023-05-05 05:03:00,-1.37,-358.2,2.46
2023-05-05 05:04:00,-1.56,-360.6,2.83
2023-05-05 05:05:00,-1.27,-358.3,2.71
2023-05-05 05:06:00,-0.98,-346.5,1.72
2023-05-05 05:07:00,-0.96,-346.5,1.72
2023-05-05 05:08:00,-1.16,-344.9,1.7
2023-05-05 05:09:00,-1.07,-344.9,1.7
2023-05-05 05:10:00,-0.94,-346.1,2.01
2023-05-05 05:11:00,-0.75,-345.6,1.77
2023-05-05 05:12:00,-0.65,-345.5,1.75
2023-05-05 05:13:00,-0.48,-345.6,1.77
2023-05-05 05:14:00,-0.43,,
2023-05-05 05:15:00,-0.47,,
2023-05-05 05:16:00,-0.41,,
2023-05-05 05:17:00,-0.62,,
2023-05-05 05:18:00,-0.48,,
2023-05-05 05:19:00,-0.49,,
2023-05-05 05:20:00,-0.26,,
2023-05-05 05:21:00,-0.19,,
2023-05-05 05:22:00,-0.16,,
2023-05-05 05:23:00,-0.23,,
2023-05-05 05:24:00,0.11,-367.3,3.46
2023-05-05 05:25:00,0.12,-367.3,3.46
2023-05-05 05:26:00,-0.14,,
2023-05-05 05:27:00,-0.02,,
2023-05-05 05:28:00,-0.07,-365.5,3.38
2023-05-05 05:29:00,0.04,-365.5,3.38
2023-05-05 05:30:00,0.06,-365.5,3.38
2023-05-05 05:31:00,0.01,,
2023-05-05 05:32:00,0.2,,
2023-05-05 05:33:00,-0.17,-366.8,3.5
2023-05-05 05:34:00,-0.31,-366.8,3.5
2023-05-05 05:35:00,-0.94,,
2023-05-05 05:36:00,-0.76,,
2023-05-05 05:37:00,-0.68,,
2023-05-05 05:38:00,-0.22,,
2023-05-05 05:39:00,-0.07,,
2023-05-05 05:40:00,0.06,,
2023-05-05 05:41:00,0.16,,
2023-05-05 05:42:00,0.32,-367.2,3.44
2023-05-05 05:43:00,-0.44,-367.2,3.44
2023-05-05 05:44:00,-0.71,,
2023-05-05 05:45:00,-0.84,,
2023-05-05 05:46:00,-0.75,,
2023-05-05 05:47:00,-0.77,,
2023-05-05 05:48:00,-0.49,,
2023-05-05 05:49:00,-0.1,,
2023-05-05 05:50:00,-0.22,,
2023-05-05 05:51:00,-0.33,,
2023-05-05 05:52:00,-0.25,,
2023-05-05 05:53:00,-0.19,,
2023-05-05 05:54:00,-0.36,,
2023-05-05 05:55:00,-0.26,,
2023-05-05 05:56:00,-0.28,,
2023-05-05 05:57:00,-0.21,,
2023-05-05 05:58:00,-0.26,,
2023-05-05 05:59:00,-0.3,,
2023-05-05 06:00:00,-0.41,,
2023-05-05 06:01:00,-0.12,,
2023-05-05 06:02:00,-0.17,,
2023-05-05 06:03:00,-0.49,,
2023-05-05 06:04:00,-0.66,,
2023-05-05 06:05:00,-0.54,,
2023-05-05 06:06:00,-0.63,,
2023-05-05 06:07:00,-0.5,,
2023-05-05 06:08:00,-0.4,,
2023-05-05 06:09:00,-0.38,,
2023-05-05 06:10:00,-0.41,,
2023-05-05 06:11:00,-0.49,,
2023-05-05 06:12:00,-0.52,,
2023-05-05 06:13:00,-0.51,,
2023-05-05 06:14:00,-0.46,,
2023-05-05 06:15:00,-0.04,,
2023-05-05 06:16:00,-0.21,,
2023-05-05 06:17:00,-0.33,,
2023-05-05 06:18:00,-0.26,,
2023-05-05 06:19:00,-0.05,,
2023-05-05 06:20:00,-0.3,,
2023-05-05 06:21:00,-0.39,,
2023-05-05 06:22:00,-0.44,,
2023-05-05 06:23:00,-0.39,,
2023-05-05 06:24:00,-0.29,,
2023-05-05 06:25:00,-0.32,,
2023-05-05 06:26:00,-0.22,,
2023-05-05 06:27:00,-0.18,,
2023-05-05 06:28:00,-0.2,,
2023-05-05 06:29:00,-0.4,,
2023-05-05 06:30:00,-0.14,,
2023-05-05 06:31:00,-0.22,,
2023-05-05 06:32:00,-0.31,,
2023-05-05 06:33:00,-0.3,,
2023-05-05 06:34:00,-0.04,,
2023-05-05 06:35:00,-0.28,,
2023-05-05 06:36:00,-0.31,,
2023-05-05 06:37:00,-0.29,,
2023-05-05 06:38:00,-0.44,,
2023-05-05 06:39:00,-0.62,,
2023-05-05 06:40:00,-0.75,,
2023-05-05 06:41:00,-0.49,,
2023-05-05 06:42:00,-0.07,,
2023-05-05 06:43:00,-0.16,,
2023-05-05 06:44:00,-0.48,,
2023-05-05 06:45:00,-0.09,,
2023-05-05 06:46:00,0.11,,
2023-05-05 06:47:00,-0.23,,
2023-05-05 06:48:00,-0.73,,
2023-05-05 06:49:00,-0.54,,
2023-05-05 06:50:00,-0.43,,
2023-05-05 06:51:00,-0.69,,
2023-05-05 06:52:00,-0.35,,
2023-05-05 06:53:00,-0.4,,
2023-05-05 06:54:00,-0.83,,
2023-05-05 06:55:00,-0.42,,
2023-05-05 06:56:00,-0.58,,
2023-05-05 06:57:00,-0.78,,
2023-05-05 06:58:00,-0.66,,
2023-05-05 06:59:00,-0.73,,
2023-05-05 07:00:00,-0.62,,
2023-05-05 07:01:00,-0.72,,
2023-05-05 07:02:00,-0.6,,
2023-05-05 07:03:00,-0.54,,
2023-05-05 07:04:00,-0.64,,
2023-05-05 07:05:00,-0.69,,
2023-05-05 07:06:00,-0.48,,
2023-05-05 07:07:00,-0.32,,
2023-05-05 07:08:00,-0.62,,
2023-05-05 07:09:00,-0.86,,
2023-05-05 07:10:00,-0.59,,
2023-05-05 07:11:00,-0.4,,
2023-05-05 07:12:00,-0.43,,
2023-05-05 07:13:00,-0.43,,
2023-05-05 07:14:00,-0.26,,
2023-05-05 07:15:00,-0.06,,
2023-05-05 07:16:00,0.13,,
2023-05-05 07:17:00,0.16,,
2023-05-05 07:18:00,0.1,,
2023-05-05 07:19:00,0.01,,
2023-05-05 07:20:00,-0.16,,
2023-05-05 07:21:00,-0.46,,
2023-05-05 07:22:00,-0.6,,
2023-05-05 07:23:00,-0.72,,
2023-05-05 07:24:00,-0.85,,
2023-05-05 07:25:00,-0.75,,
2023-05-05 07:26:00,-0.6,,
2023-05-05 07:27:00,-0.37,,
2023-05-05 07:28:00,-0.51,-344.0,2.01
2023-05-05 07:29:00,-0.34,-344.0,2.01
2023-05-05 07:30:00,-0.74,-344.5,1.92
2023-05-05 07:31:00,-0.85,-344.5,1.92
2023-05-05 07:32:00,-0.66,-344.5,1.92
2023-05-05 07:33:00,-0.38,,
2023-05-05 07:34:00,-0.93,,
2023-05-05 07:35:00,-0.74,,
2023-05-05 07:36:00,-0.64,,
2023-05-05 07:37:00,-0.69,,
2023-05-05 07:38:00,-0.48,,
2023-05-05 07:39:00,-0.67,,
2023-05-05 07:40:00,-1.0,,
2023-05-05 07:41:00,-0.85,,
2023-05-05 07:42:00,-0.73,,
2023-05-05 07:43:00,-0.76,,
2023-05-05 07:44:00,-0.83,,
2023-05-05 07:45:00,-0.8,-344.7,1.86
2023-05-05 07:46:00,-0.9,-344.7,1.86
2023-05-05 07:47:00,-0.91,-344.7,1.86
2023-05-05 07:48:00,-1.03,,
2023-05-05 07:49:00,-0.89,,
2023-05-05 07:50:00,-0.97,,
2023-05-05 07:51:00,-0.95,,
2023-05-05 07:52:00,-1.13,,
2023-05-05 07:53:00,-1.06,,
2023-05-05 07:54:00,-1.04,,
2023-05-05 07:55:00,-0.91,,
2023-05-05 07:56:00,-1.07,,
2023-05-05 07:57:00,-1.12,,
2023-05-05 07:58:00,-1.08,,
2023-05-05 07:59:00,-1.07,-366.9,3.44
2023-05-05 08:00:00,-1.03,-366.9,3.44
2023-05-05 08:01:00,-1.02,-366.9,3.44
2023-05-05 08:02:00,-1.02,,
2023-05-05 08:03:00,-0.96,,
2023-05-05 08:04:00,-0.9,-365.9,3.45
2023-05-05 08:05:00,-0.88,-365.9,3.45
2023-05-05 08:06:00,-0.82,,
2023-05-05 08:07:00,-0.85,-366.0,3.43
2023-05-05 08:08:00,-0.82,-366.0,3.43
2023-05-05 08:09:00,-0.83,-366.0,3.43
2023-05-05 08:10:00,-0.81,,
2023-05-05 08:11:00,-0.78,,
2023-05-05 08:12:00,-0.79,,
2023-05-05 08:13:00,-0.72,,
2023-05-05 08:14:00,-0.69,,
2023-05-05 08:15:00,-0.71,,
2023-05-05 08:16:00,-0.65,,
2023-05-05 08:17:00,-0.58,,
2023-05-05 08:18:00,-0.6,,
2023-05-05 08:19:00,-0.57,-366.5,3.66
2023-05-05 08:20:00,-0.65,-366.4,3.66
2023-05-05 08:21:00,-0.65,-365.8,3.67
2023-05-05 08:22:00,-0.49,-365.8,3.67
2023-05-05 08:23:00,-0.47,,
2023-05-05 08:24:00,-0.44,,
2023-05-05 08:25:00,-0.35,,
2023-05-05 08:26:00,-0.32,,
2023-05-05 08:27:00,-0.36,,
2023-05-05 08:28:00,-0.39,,
2023-05-05 08:29:00,-0.18,,
2023-05-05 08:30:00,-0.27,,
2023-05-05 08:31:00,-0.34,,
2023-05-05 08:32:00,-0.43,,
2023-05-05 08:33:00,-0.56,,
2023-05-05 08:34:00,-0.23,,
2023-05-05 08:35:00,-0.24,,
2023-05-05 08:36:00,-0.18,,
2023-05-05 08:37:00,-0.1,,
2023-05-05 08:38:00,-0.1,,
2023-05-05 08:39:00,-0.14,,
2023-05-05 08:40:00,-0.07,,
2023-05-05 08:41:00,-0.06,,
2023-05-05 08:42:00,-0.1,,
2023-05-05 08:43:00,-0.09,,
2023-05-05 08:44:00,-0.16,,
2023-05-05 08:45:00,-0.17,,
2023-05-05 08:46:00,0.06,,
2023-05-05 08:47:00,-0.3,,
2023-05-05 08:48:00,-0.22,,
2023-05-05 08:49:00,-0.23,,
2023-05-05 08:50:00,-0.22,,
2023-05-05 08:51:00,-0.41,,
2023-05-05 08:52:00,-0.15,,
2023-05-05 08:53:00,-0.22,,
2023-05-05 08:54:00,-0.04,,
2023-05-05 08:55:00,-0.07,-361.8,3.49
2023-05-05 08:56:00,-0.1,-361.8,3.49
2023-05-05 08:57:00,-0.12,-360.6,3.42
2023-05-05 08:58:00,-0.06,-360.5,3.42
2023-05-05 08:59:00,0.01,,
2023-05-05 09:00:00,-0.09,,
2023-05-05 09:01:00,-0.02,-361.8,3.56
2023-05-05 09:02:00,-0.11,-361.8,3.56
2023-05-05 09:03:00,-0.07,-361.8,3.56
2023-05-05 09:04:00,0.24,-364.4,3.67
2023-05-05 09:05:00,0.19,-364.0,3.58
2023-05-05 09:06:00,0.48,-363.6,3.51
2023-05-05 09:07:00,0.6,,
2023-05-05 09:08:00,0.27,,
2023-05-05 09:09:00,-0.17,,
2023-05-05 09:10:00,0.22,,
2023-05-05 09:11:00,0.24,,
2023-05-05 09:12:00,-0.3,,
2023-05-05 09:13:00,-0.59,,
2023-05-05 09:14:00,-0.78,-365.3,3.73
2023-05-05 09:15:00,,-365.3,3.73
2023-05-05 09:16:00,-0.8,,
2023-05-05 09:17:00,,,
2023-05-05 09:18:00,0.46,,
2023-05-05 09:19:00,,,
2023-05-05 09:20:00,0.51,-362.3,3.5
2023-05-05 09:21:00,-0.3,-362.3,3.5
2023-05-05 09:22:00,-0.09,-362.3,3.5
2023-05-05 09:23:00,0.44,,
2023-05-05 09:24:00,0.5,,
2023-05-05 09:25:00,0.21,-361.6,3.51
2023-05-05 09:26:00,0.26,-362.5,3.54
2023-05-05 09:27:00,-0.49,-364.0,3.55
2023-05-05 09:28:00,-0.73,-362.2,3.52
2023-05-05 09:29:00,-0.33,-361.4,3.53
2023-05-05 09:30:00,-0.6,-363.1,3.56
2023-05-05 09:31:00,-0.75,-367.2,3.67
2023-05-05 09:32:00,-0.52,-367.4,3.78
2023-05-05 09:33:00,-0.79,-369.4,4.14
2023-05-05 09:34:00,-0.5,-361.0,3.53
2023-05-05 09:35:00,-0.2,-361.9,3.56
2023-05-05 09:36:00,-0.31,-364.1,3.7
2023-05-05 09:37:00,-0.18,-364.6,3.75
2023-05-05 09:38:00,-0.6,-366.7,3.8
2023-05-05 09:39:00,-0.64,-363.7,3.75
2023-05-05 09:40:00,-0.42,-377.3,3.75
2023-05-05 09:41:00,-0.33,-376.3,3.79
2023-05-05 09:42:00,-0.24,-371.2,3.51
2023-05-05 09:43:00,-0.45,-365.3,3.07
2023-05-05 09:44:00,-0.32,-374.2,3.78
2023-05-05 09:45:00,-0.47,-378.6,3.92
2023-05-05 09:46:00,-0.68,-378.4,3.87
2023-05-05 09:47:00,-0.47,-378.2,3.76
2023-05-05 09:48:00,-0.49,-378.7,3.72
2023-05-05 09:49:00,-0.17,-381.7,4.06
2023-05-05 09:50:00,-0.3,-379.2,3.87
2023-05-05 09:51:00,-0.18,-379.2,3.79
2023-05-05 09:52:00,-0.16,-376.1,3.54
2023-05-05 09:53:00,0.06,-371.9,3.79
2023-05-05 09:54:00,0.06,-365.1,4.09
2023-05-05 09:55:00,0.07,,
2023-05-05 09:56:00,0.11,,
2023-05-05 09:57:00,-0.11,,
2023-05-05 09:58:00,0.36,,
2023-05-05 09:59:00,0.43,,
2023-05-05 10:00:00,0.58,-371.3,3.54
2023-05-05 10:01:00,0.58,-371.3,3.54
2023-05-05 10:02:00,0.32,-371.3,3.77
2023-05-05 10:03:00,-0.04,-371.3,3.77
2023-05-05 10:04:00,0.27,-371.3,3.77
2023-05-05 10:05:00,0.48,,
2023-05-05 10:06:00,0.89,,
2023-05-05 10:07:00,0.53,,
2023-05-05 10:08:00,0.59,,
2023-05-05 10:09:00,0.81,,
2023-05-05 10:10:00,0.95,,
2023-05-05 10:11:00,0.62,-366.0,3.56
